"BasinID","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","TopX","TopY","Distance_m","Xlidar","Ylidar","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DataFile.x","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area","GridHighX","GridHighY","PolyArea","GridMaxHt","DataFile.y","Points","High.point.X","High.point.Y","High.point.elevation","GroundElev"
1731,"10_57_TSHE",412551.4895,5281447.207,303.020633,30.67142,18.402852,4.338753,4.338753,0,244,120,50,0.381,0.126918,227.385944,0,412551.43949986,5281447.16099987,412551.396494,5281447.320169,-32767,30.655014,18.393009,4.338753,4.338753,0,244,120,50,0.381,0.075379,137.009554,0,412551.423994133,5281447.29066886,0.0930060000391677,-0.113168999552727,0.0155057273805141,-0.129668985493481,0.146483236252654,0.130592776907865,10,"T3",2021,10,"10_B_Alt-2_Poly",57,"TSHE",38.1,"Y",7.8,210,0,0,NA,NA,NA,NA,412551.3394,5281447.28420185,32.969581912236,27.1172034286665,0.150100000028033,-0.0772018497809768,0.168790211854894,0.0570939999888651,0.03596714977175,0.0674785943646726,0.0164059999999999,412551.431746996,5281447.22583436,0.170595293311077,412551.591,5281447.287,0,30.592503,18.868246,5.05382877305784,5.05382877305784,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 10,47\Processing\TreeTops_normalized\trees_Clip_0001731.lda","trees_Clip_0001731",2414,2263,149,2,0,0,0,0,0,0,0,0,3,1.008609,0,0.735783,0.541376,0.729502,1.113487,0.555235,2.534546,0.596758,0.558502,0.981018,1.008609,0.41509,0.053556,0.027145,0.411547,0.129023,0.065396,0.009003,0.044006,0.09631,0.233606,0.344521,0.506918,0.747009,0.981018,1.11781,1.296121,1.458008,1.600208,2.120105,2.378504,2.799499,0.336203,1.248377,1.423508,128,249,183.679785,183.698413,15.142006,229.280345,0.082437,19,0.452606,3.706398,11.70005,183.679785,8.325297,0.613492,1.302006,0.045325,0.07369,0.156392,153,159,166,172,172,178,178,185,185,191,191,198,204,210,223,35.002093,412551.5,5281447,20.06,29.71,"H:\T3_DroneLidar\Ba\Plots 10,47\Processing\Trees\TAOpts\trees_Clip_0001731.lda",23688,412551.591,5281447.287,333.691986,303.099483
2957,"10_22_PSME",412567.973,5281464.085,306.274939,26.421128,15.852677,3.080363,3.080363,0,244,120,50,0.239,1.226912,134.28384,0,412568.378000028,5281463.68999997,412567.916494,5281464.132169,-32767,26.421734,15.85304,3.080363,3.080363,0,244,120,50,0.239,1.226884,134.28384,0,412568.321494076,5281463.73716893,0.0565059999935329,-0.0471689999103546,0.0565059523214586,-0.0471689533442259,0.0736059955969089,0.073605929158898,10,"T3",2021,10,"10_B_Alt-2_Poly",22,"PSME",23.9,"Y",14.9,48,0,0,NA,NA,NA,NA,412566.312257899,5281464.00924604,20.963655887952,19.2522681371215,1.6607421010267,0.0757539598271251,1.66246894363536,1.60423610103317,0.12292295973748,1.60893863210774,0.000606000000001217,412568.349747052,5281463.71358445,0.0368029255324193,412568.378,5281463.69,0,26.411496,12.884656,5.47118467031809,5.47118467031809,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 10,47\Processing\TreeTops_normalized\trees_Clip_0002957.lda","trees_Clip_0002957",4124,3994,130,0,0,0,0,0,0,0,0,0,3,0.920105,0.142857,0.644352,0.41519,0.700303,0.962257,0.622656,2.562806,0.530644,0.473495,0.67863,0.920105,0.362978,0.054522,0.022742,0.394496,0.150207,0.062653,0.01001,0.090298,0.160004,0.294006,0.369743,0.460999,0.657184,0.821487,0.996808,1.204108,1.332001,1.502789,1.906982,2.176851,2.452771,0.306702,1.123246,1.278802,140,249,184.451261,184.984127,12.683551,160.872472,0.068764,13,0.34865,4.041744,9.65067,184.451261,6.935023,0.33254,1.07801,0.037598,0.047951,0.155444,153,166,172,172,178,178,178,185,185,191,191,198,198,204,217,36.435489,412568.5,5281463.5,23.51,25.65,"H:\T3_DroneLidar\Ba\Plots 10,47\Processing\Trees\TAOpts\trees_Clip_0002957.lda",23844,412568.378,5281463.69,332.690002,306.278506
155,"13_5_PSME",418621.0885,5276641.8695,430.631201,39.480523,23.688314,4.922071,4.922071,0,244,120,50,0.483,0.671961,17.534884,0,418621.227999905,5276642.31099971,418621.090935,5276641.851143,430.642444,39.525553,23.715332,4.922071,4.922071,0,244,120,50,0.483,0.548505,17.932157,0,418621.20743496,5276642.21114288,-0.00243499997304752,0.0183570003136992,0.0205649451818317,0.0998568274080753,0.0185177937504956,0.10195245436152,13,"T3",2021,13,"13_A_Alt-1_AVDT",5,"PSME",48.3,"Y",11.1,139,0,0,NA,NA,NA,NA,418626.932255222,5276646.11272366,35.9113238926061,30.7629459191477,-5.84375522198388,-4.24322365969419,7.22180186107681,-5.84132022201084,-4.26158066000789,7.23063563304265,0.0450300000000041,418621.217717433,5276642.26107129,0.0509765327196339,418621.228,5276642.311,0,40.045331,15.975039,7.64971172502782,7.64971172502782,0,255,127,0,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\TreeTops_normalized\trees_Clip_0000155.lda","trees_Clip_0000155",3154,3054,100,0,0,0,0,0,0,0,0,0,3,0.840461,0.428571,0.652604,0.425892,0.776484,0.878494,1.087111,3.201595,0.53856,0.296021,0.229418,0.840461,0.347665,0.101546,0.033368,0.413659,0.29208,0.095977,0.059998,0.167647,0.218289,0.316986,0.370247,0.41098,0.485992,0.578003,0.686005,1.042093,1.248741,1.548004,1.779999,2.34769,2.579987,0.280154,1.064017,1.253427,134,249,183.389664,177.809524,16.605343,275.737426,0.090547,19,0.676405,3.549052,12.71537,183.389664,9.051545,1.20886,1.554434,0.049357,0.133553,0.171731,153,159,166,172,172,172,178,178,185,191,191,198,210,217,230,31.515212,418621,5276642.5,45.96,39.31,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\Trees\TAOpts\trees_Clip_0000155.lda",88592,418621.228,5276642.311,470.109009,430.063678
532,"13_10_TSHE",418602.537,5276657.0395,425.274613,38.172454,22.903472,5.694011,5.694011,0,244,120,50,0.571,0.4255,220.206687,0,418602.354000134,5276656.82300016,418602.844399,5276656.954887,425.310444,38.137331,22.882398,5.694011,5.694011,0,244,120,50,0.571,0.550553,248.905977,0,418602.502500176,5276656.8230002,-0.307398999982979,0.0846130000427365,-0.148500041163061,-3.72529029846191e-08,0.318831467968216,0.148500041163065,13,"T3",2021,13,"13_A_Alt-1_AVDT",10,"TSHE",57.1,"Y",11.2,298,0,0,NA,NA,NA,NA,418609.76098696,5276659.7480815,42.4542685265729,35.5875716689279,-7.22398696001619,-2.70858149975538,7.71507623677829,-6.91658796003321,-2.79319449979812,7.45929785721008,0.0351229999999987,418602.428250155,5276656.82300018,0.495311766017629,418601.941,5276656.734,0,38.176475,13.868469,7.80623113999482,7.80623113999482,0,255,127,0,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\TreeTops_normalized\trees_Clip_0000532.lda","trees_Clip_0000532",2216,2172,44,0,0,0,0,0,0,0,0,0,3,1.005631,0.857143,0.709305,0.503114,0.705333,0.878242,0.868726,3.049785,0.556988,0.403992,0.406154,1.005631,0.389587,0.07711,0.048859,0.387405,0.197928,0.125413,0.020996,0.092735,0.165482,0.415985,0.519989,0.594482,0.721985,0.860992,0.974976,1.191498,1.398232,1.553986,2.153488,2.515236,2.847539,0.33521,1.230521,1.416808,128,255,185.155686,190.492063,19.813274,392.565819,0.107009,26,0.51191,3.186894,15.46369,185.155686,11.004025,1.067819,1.539614,0.059431,0.097039,0.139914,147,153,159,166,172,172,178,185,191,191,198,198,210,223,236,34.300118,418602.5,5276656.5,47.86,37.22,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\Trees\TAOpts\trees_Clip_0000532.lda",89853,418601.941,5276656.734,463.446014,425.269539
2212,"13_19_TSHE",418606.177,5276649.4155,427.380238,34.753545,20.852127,5.561384,5.561384,0,244,120,50,0.55,0.383788,207.225492,0,418606.070499991,5276649.20849998,418606.256935,5276648.972144,427.45213,34.700109,20.820065,5.561384,5.561384,0,244,120,50,0.55,0.058872,255.379127,0,418606.222434886,5276648.96314397,-0.0799349999870174,0.44335599988699,-0.151934894907754,0.245356011204422,0.45050432501666,0.288589300780147,13,"T3",2021,13,"13_A_Alt-1_AVDT",19,"TSHE",55,"Y",7.7,254,0,0,NA,NA,NA,NA,418612.248284941,5276652.36759236,41.5315255608185,34.7586488856039,-6.07128494099015,-2.95209235977381,6.75095179477152,-5.99134994100314,-3.3954483596608,6.88660610741471,0.0534360000000049,418606.146467438,5276649.08582198,0.0991936394937737,418606.243,5276649.063,0,34.837332,12.827734,8.14155087799079,8.14155087799079,0,255,127,0,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\TreeTops_normalized\trees_Clip_0002212.lda","trees_Clip_0002212",2900,2794,106,0,0,0,0,0,0,0,0,0,3,0.948184,1.047619,0.647415,0.419146,0.682794,0.649994,1.117656,4.1256,0.471754,0.326996,0.364117,0.948184,0.344417,0.06499,0.063883,0.363239,0.188697,0.185481,0.014995,0.088013,0.196991,0.428009,0.496002,0.563995,0.757019,0.893005,1.007019,1.095001,1.145996,1.216205,2.057609,2.307057,2.860116,0.316061,1.148066,1.329036,140,255,187.185517,183.809524,17.420417,303.470918,0.093065,20,0.685484,3.688944,13.39159,187.185517,9.516623,1.138792,1.568413,0.050841,0.119663,0.164808,153,159,166,172,178,178,185,185,191,191,198,198,210,223,236,32.111812,418606,5276649,52.06,33.9,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\Trees\TAOpts\trees_Clip_0002212.lda",72621,418606.243,5276649.063,462.132996,427.295664
3501,"13_9_TSHE",418601.085,5276651.6805,426.878303,32.531782,19.51907,4.763298,4.763298,0,244,120,50,0.435,0.128732,249.581575,0,418601.016500141,5276651.65500005,418601.059,5276651.731,426.857633,32.553452,19.532072,4.763298,4.763298,0,244,120,50,0.435,0.467139,307.344833,0,418600.848000053,5276651.89199996,0.0260000000125729,-0.0504999998956919,0.168500088097062,-0.236999907530844,0.0568000879411174,0.290794146877729,13,"T3",2021,13,"13_A_Alt-1_AVDT",9,"TSHE",43.5,"Y",11.5,268,0,0,NA,NA,NA,NA,418608.157005489,5276654.08865579,35.9554416316923,29.770614326391,-7.07200548896799,-2.40815579053015,7.47077478896649,-7.09800548898056,-2.35765579063445,7.47931967151494,0.0216700000000003,418600.932250097,5276651.77350001,0.145397136137719,418600.848,5276651.892,0,32.651863,13.743706,6.0848833974776,6.0848833974776,0,255,127,0,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\TreeTops_normalized\trees_Clip_0003501.lda","trees_Clip_0003501",3857,3666,191,0,0,0,0,0,0,0,0,0,3,0.944749,0.047619,0.749181,0.561272,0.792994,1.233002,0.567008,2.221158,0.655244,0.575989,0.684376,0.944749,0.421601,0.068526,0.002956,0.446257,0.162538,0.00701,0.009003,0.04881,0.095001,0.215198,0.278992,0.34201,0.502991,0.731995,1.174988,1.401001,1.511993,1.628796,2.029394,2.38501,2.694631,0.314916,1.205686,1.387641,147,255,190.977962,189.857143,17.335079,300.50496,0.09077,20,0.704752,3.713672,13.015373,190.977962,9.449052,1.140505,1.592542,0.049477,0.1207,0.16854,159,166,172,178,178,178,185,191,191,198,198,204,217,230,236,34.035964,418601,5276651.5,29.08,32,"H:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\Trees\TAOpts\trees_Clip_0003501.lda",44032,418600.848,5276651.892,459.410004,426.758141
1642,"16_5_PSME",411379.548,5277024.7495,260.170752,35.562028,21.337216,4.691422,4.691422,0,244,120,50,0.447,0.380795,94.854236,0,411379.783500266,5277024.72949998,411379.408872,5277024.6888,-32767,35.506996,21.304197,4.691422,4.691422,0,244,120,50,0.447,0.592999,76.449177,0,411379.766125387,5277024.77490418,0.139128000009805,0.0607000002637506,0.0173748780507594,-0.0454042041674256,0.151792919527716,0.0486151020091086,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",5,"PSME",44.7,"Y",11.5,101,0,0,NA,NA,NA,NA,411378.966512609,5277026.55299655,33.9989439309419,29.3213867378503,0.581487391027622,-1.80349654983729,1.89492147362341,0.442359391017817,-1.86419655010104,1.91596205813953,0.0550319999999971,411379.774812826,5277024.75220208,0.574011439104241,411380.168,5277024.334,0,35.840071,16.786854,6.54946106654033,6.54946106654033,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0001642.lda","trees_Clip_0001642",1689,1632,57,0,0,0,0,0,0,0,0,0,3,0.930305,0.619048,0.661815,0.437999,0.711396,0.903992,0.826048,2.946086,0.530954,0.359009,0.337953,0.930305,0.364625,0.070927,0.041832,0.391941,0.194521,0.114726,0.01001,0.06601,0.132996,0.399017,0.488007,0.554016,0.654193,0.755005,0.881818,1.129999,1.391998,1.533411,1.873212,2.355011,2.593376,0.310102,1.141581,1.313499,140,249,182.009473,171.142857,16.66192,277.619578,0.091544,19,0.527219,3.398397,13.428119,182.009473,9.188135,0.951329,1.190737,0.050482,0.103539,0.129595,147,159,166,172,172,172,178,178,185,191,191,198,204,210,230,34.820119,411380,5277024.5,33.69,34.81,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0001642.lda",47941,411380.168,5277024.334,295.731995,259.891924
2005,"16_31_TSHE",411380.358,5277037.2195,259.538294,34.4945,20.6967,4.571245,4.571245,0,244,120,50,0.41,0.953658,123.814623,0,411380.835000145,5277036.89999991,411380.489691,5277037.142209,-32767,34.516997,20.710199,4.571245,4.571245,0,244,120,50,0.41,0.593883,161.261359,0,411380.604625117,5277036.80340335,-0.131691000016872,0.0772909997031093,0.23037502792431,0.0965965557843447,0.152697145096265,0.249807021679785,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",31,"TSHE",41,"Y",14.4,51,0,0,NA,NA,NA,NA,411378.868701845,5277037.80951363,34.6066362307246,28.5702812086324,1.48929815500742,-0.59001363068819,1.60191294361034,1.62098915502429,-0.6673046303913,1.75296928394311,0.0224970000000013,411380.719812631,5277036.85170163,0.41835384359575,411380.713,5277037.27,0,34.71445,16.402752,5.42561501345948,5.42561501345948,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0002005.lda","trees_Clip_0002005",1065,1044,21,0,0,0,0,0,0,0,0,0,3,0.830777,0.047619,0.850609,0.723536,1.023871,1.164001,1.101141,2.792657,0.712963,0.313995,0.422352,0.830777,0.441265,0.150833,0.039115,0.531147,0.341819,0.088643,0.005981,0.040985,0.072998,0.15379,0.213989,0.273987,0.376996,0.469971,0.554993,0.749396,1.377991,1.923175,2.166992,2.675195,2.895703,0.276926,1.188717,1.450543,128,242,184.777465,176.857143,17.685384,312.7728,0.095712,26,0.437206,2.990246,14.187497,184.777465,9.900575,0.87805,1.066136,0.053581,0.088687,0.107684,153,159,166,172,172,172,178,185,191,191,198,198,210,217,230,27.660862,411381,5277036.5,23.12,34.14,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0002005.lda",33609,411380.713,5277037.27,294.028015,259.313565
2756,"16_10_TSHE",411377.5425,5277013.391,261.524828,33.670243,20.202146,5.209639,5.209639,0,244,120,50,0.497,0.457075,79.380345,0,411377.806499756,5277013.44049995,411377.778125,5277013.773404,-32767,33.727793,20.236676,5.209639,5.209639,0,244,120,50,0.497,0.49755,156.454634,0,411377.8951251,5277013.50490377,-0.235625000030268,-0.382404000498354,-0.0886253439239226,-0.0644038124009967,0.449168075709315,0.109555021050686,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",10,"TSHE",49.7,"Y",17.5,141,0,0,NA,NA,NA,NA,411378.690906843,5277015.14724568,39.0792266969211,32.5602454351524,-1.14840684301453,-1.75624568015337,2.09838918366922,-0.912781842984259,-1.37384167965502,1.6494276745705,0.0575499999999991,411377.850812428,5277013.47270186,0.289108784784622,411377.725,5277013.733,0,33.802511,17.334984,6.63444730640726,6.63444730640726,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0002756.lda","trees_Clip_0002756",1908,1848,60,0,0,0,0,0,0,0,0,0.001007,3,0.675143,0.001007,0.704518,0.496345,1.043508,0.740273,1.481912,4.466895,0.536965,0.317505,0.415482,0.675143,0.359866,0.127846,0.053127,0.533022,0.355259,0.147631,0.005005,0.025346,0.054993,0.125403,0.165985,0.205994,0.282794,0.416489,0.605206,0.803787,0.906258,1.063202,1.755692,2.482712,2.790917,0.224788,0.975656,1.223263,134,255,186.57652,183.936508,16.177597,261.714645,0.086708,20,0.637954,3.91181,12.374383,186.57652,8.84544,0.890179,1.426952,0.047409,0.100637,0.161321,153,166,166,172,178,178,185,185,191,191,198,198,204,217,236,23.152733,411377.5,5277013.5,34.57,32.81,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0002756.lda",45524,411377.725,5277013.733,295.194,261.391489
2770,"16_3_TSHE",411383.921,5277030.5295,258.973548,33.034868,19.82092,4.444316,4.444316,0,244,120,50,0.394,0.289145,323.783115,0,411383.822500004,5277030.66399999,411383.983125,5277030.569404,-32767,33.039323,19.823593,4.444316,4.444316,0,244,120,50,0.394,0.560997,23.791645,0,411384.113625081,5277030.86540419,-0.062125000054948,-0.0399040002375841,-0.291125076939352,-0.201404192484915,0.0738366092584729,0.354002060973442,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",3,"TSHE",39.4,"Y",15.8,80,0,0,NA,NA,NA,NA,411383.237762497,5277031.49094121,33.7134884564008,27.7769741524556,0.683237502991688,-0.961441209539771,1.17948407572786,0.745362503046636,-0.921537209302187,1.1852409413602,0.0044550000000001,411383.968062542,5277030.76470209,0.15013762278163,411383.939,5277030.912,0,33.088175,15.983185,5.7746119935987,5.7746119935987,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0002770.lda","trees_Clip_0002770",2264,2221,43,0,0,0,0,0,0,0,0,0,3,1.202418,1.285714,0.695215,0.483324,0.578181,0.909744,0.092646,2.612566,0.543478,0.435501,0.43328,1.202418,0.391613,-0.000664,0.04709,0.325688,-0.001697,0.120245,0.007019,0.048155,0.129602,0.492004,0.718498,0.912396,1.14502,1.255005,1.361798,1.511114,1.628242,1.754401,2.013403,2.544863,2.786322,0.400806,1.388855,1.520069,147,255,187.92712,184.714286,17.393181,302.522746,0.092553,20,0.636487,3.374695,13.561216,187.92712,9.59318,1.141912,1.405167,0.051047,0.119034,0.146476,153,166,166,172,178,178,185,185,191,191,198,204,217,223,230,42.133647,411384,5277030.5,26.19,32.73,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0002770.lda",32772,411383.939,5277030.912,292.007996,258.919821
2775,"16_33_TSHE",411375.8085,5277036.1515,260.812729,33.232393,19.939436,3.972853,3.972853,0,244,120,50,0.338,0.647636,138.88582,0,411376.055500164,5277035.86849981,411375.762795,5277035.939953,-32767,33.189483,19.913689,3.972853,3.972853,0,244,120,50,0.338,0.371853,84.284545,0,411375.977124387,5277035.96140431,0.0457049999968149,0.211546999402344,0.0783757767640054,-0.092904495075345,0.216428001840899,0.121548375507721,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",33,"TSHE",33.8,"Y",10,47,0,0,NA,NA,NA,NA,411374.991337016,5277035.5672836,30.3826615831048,24.8303320181369,0.817162983992603,0.584216400049627,1.00452184868953,0.771457983995788,0.372669400647283,0.856755451251785,0.0429099999999991,411376.016312275,5277035.91495206,0.351508357743342,411375.675,5277035.999,0,33.257516,17.404713,6.45843072932767,6.45843072932767,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0002775.lda","trees_Clip_0002775",2632,2511,121,0,0,0,0,0,0,0,0,0,3,0.755473,0.238095,0.639188,0.408561,0.846076,1.080269,0.933229,2.875044,0.545398,0.292496,0.227005,0.755473,0.345013,0.09037,0.012836,0.456685,0.261933,0.037203,0.019012,0.081548,0.14509,0.223999,0.256989,0.285306,0.35639,0.457504,0.689197,1.037399,1.337257,1.502795,1.645996,1.771251,2.506686,0.251824,0.989518,1.169708,140,255,182.543693,183.809524,16.772212,281.307098,0.091881,19,0.610234,3.423238,13.200117,182.543693,9.254311,1.051438,1.302569,0.050696,0.113616,0.140753,153,159,166,166,172,172,178,178,185,191,191,198,204,210,230,29.102742,411376,5277036,32.76,32.8,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0002775.lda",39461,411375.675,5277035.999,294.042999,260.785483
3327,"16_64_TSHE",411367.156,5277036.048,263.024406,32.553153,19.531892,4.205695,4.205695,0,244,120,50,0.365,0.959177,3.366461,0,411367.187999997,5277036.5919999,411367.268625,5277036.108904,-32767,32.565053,19.539032,4.205695,4.205695,0,244,120,50,0.365,0.770476,306.830645,0,411366.91812489,5277036.37140408,-0.112625000008848,-0.0609039999544621,0.269875107042026,0.220595818012953,0.128037837522531,0.348561455593915,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",64,"TSHE",36.5,"Y",6.8,1,0,0,NA,NA,NA,NA,411367.796476363,5277035.54626433,32.0304224384576,26.2855920195093,-0.64047636295436,0.501735670492053,0.813602270490535,-0.527851362945512,0.562639670446515,0.771485878110285,0.0118999999999971,411367.053062444,5277036.48170199,0.240223153248361,411367.032,5277036.721,0,32.608074,14.461804,5.31417473388163,5.31417473388163,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0003327.lda","trees_Clip_0003327",2725,2606,119,0,0,0,0,0,0,0,0,0,3,0.881585,0.285714,0.728472,0.530672,0.826321,0.863983,1.143954,3.622137,0.56731,0.419006,0.440299,0.881585,0.390529,0.102413,0.047549,0.442985,0.262242,0.121755,0.013,0.065204,0.140405,0.276807,0.325012,0.381989,0.502991,0.726013,0.886017,1.059998,1.188995,1.338006,2.0284,2.551001,2.897768,0.293862,1.143534,1.362654,140,255,188.402202,183.809524,17.442029,304.224371,0.092579,20,0.559373,3.28034,13.739528,188.402202,9.65059,1.093797,1.328897,0.051223,0.11334,0.137701,153,166,166,172,178,178,185,185,191,198,198,204,217,217,236,29.402529,411367,5277036.5,22.18,31.97,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0003327.lda",30788,411367.032,5277036.721,295.572998,262.964924
3712,"16_60_TSHE",411372.0685,5277038.44,261.692972,31.650955,18.990573,4.625774,4.625774,0,244,120,50,0.417,2.227674,55.179666,0,411373.078499861,5277039.14249991,411372.090625,5277038.480404,-32767,31.643626,18.986176,4.625774,4.625774,0,244,120,50,0.417,2.273423,54.271302,0,411373.109625047,5277039.21340402,-0.0221250000176951,-0.0404039993882179,-0.0311251866514795,-0.070904110558331,0.0460651581170208,0.0774349413259768,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",60,"TSHE",41.7,"Y",10.3,18,0,0,NA,NA,NA,NA,411370.860675042,5277038.54318212,34.9899061828415,28.9110863285698,1.20782495802268,-0.103182119317353,1.21222426925438,1.22994995804038,-0.0627781199291348,1.2315510511649,0.00732899999999859,411373.094062454,5277039.17795197,0.117953921836663,411372.98,5277039.208,0,32.015828,17.468241,5.99529418359714,5.99529418359714,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\TreeTops_normalized\trees_Clip_0003712.lda","trees_Clip_0003712",2634,2524,110,0,0,0,0,0,0,0,0,0,3,0.921784,0.095238,0.738951,0.546048,0.801653,1.019737,0.913574,2.997051,0.601213,0.474991,0.618248,0.921784,0.405977,0.091344,0.034359,0.440425,0.224997,0.084633,0.014008,0.066986,0.126984,0.251593,0.322998,0.412894,0.565002,0.713486,0.932983,1.21409,1.342735,1.528992,2.070007,2.512044,2.838686,0.307261,1.181324,1.385767,140,255,184.856872,171.031746,18.442333,340.119651,0.099765,19,0.718711,3.204929,14.645457,184.856872,10.180397,1.575186,1.214893,0.055072,0.154727,0.119337,153,159,166,172,172,172,178,178,185,191,191,204,210,217,234.019531,31.446856,411373,5277039,28.23,31.52,"H:\T3_DroneLidar\Aa\Plots 16,31\Processing\Trees\TAOpts\trees_Clip_0003712.lda",34246,411372.98,5277039.208,293.320007,261.304179
